Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1232387,-,-,-,40.53,-74.38,0,34,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,GHI
2024,1,1,0,30,2.4000000000000004,0
2024,1,1,1,30,2.3000000000000003,0
2024,1,1,2,30,2.2,0
2024,1,1,3,30,2.1,0
2024,1,1,4,30,2,0
2024,1,1,5,30,1.7000000000000002,0
2024,1,1,6,30,1.4000000000000001,0
2024,1,1,7,30,1.4000000000000001,0
2024,1,1,8,30,1.6,0
2024,1,1,9,30,1.7000000000000002,0
2024,1,1,10,30,1.7000000000000002,0
2024,1,1,11,30,1.6,0
2024,1,1,12,30,2.2,12
2024,1,1,13,30,3.6,29
2024,1,1,14,30,5,92
2024,1,1,15,30,6.1000000000000005,173
2024,1,1,16,30,6.6000000000000005,437
2024,1,1,17,30,6.9,394
2024,1,1,18,30,7,109
2024,1,1,19,30,6.6000000000000005,48
2024,1,1,20,30,5.5,51
2024,1,1,21,30,4,15
2024,1,1,22,30,2.9000000000000004,0
2024,1,1,23,30,2.3000000000000003,0
2024,1,2,0,30,1.7000000000000002,0
2024,1,2,1,30,0.8,0
2024,1,2,2,30,-0.1,0
2024,1,2,3,30,-0.8,0
2024,1,2,4,30,-1.4000000000000001,0
2024,1,2,5,30,-2,0
2024,1,2,6,30,-2.4000000000000004,0
2024,1,2,7,30,-2.6,0
2024,1,2,8,30,-2.7,0
2024,1,2,9,30,-2.9000000000000004,0
2024,1,2,10,30,-3.1,0
2024,1,2,11,30,-3.1,0
2024,1,2,12,30,-2.1,15
2024,1,2,13,30,-0.30000000000000004,149
2024,1,2,14,30,1.1,295
2024,1,2,15,30,2.4000000000000004,403
2024,1,2,16,30,3.6,461
2024,1,2,17,30,4.4,460
2024,1,2,18,30,4.800000000000001,402
2024,1,2,19,30,4.5,294
2024,1,2,20,30,2.6,153
2024,1,2,21,30,0.7000000000000001,18
2024,1,2,22,30,0,0
2024,1,2,23,30,-0.6000000000000001,0
2024,1,3,0,30,-1,0
2024,1,3,1,30,-1.1,0
2024,1,3,2,30,-1.3,0
2024,1,3,3,30,-1.6,0
2024,1,3,4,30,-1.8,0
2024,1,3,5,30,-2,0
2024,1,3,6,30,-2.1,0
2024,1,3,7,30,-2.2,0
2024,1,3,8,30,-2.2,0
2024,1,3,9,30,-2,0
2024,1,3,10,30,-2,0
2024,1,3,11,30,-2.2,0
2024,1,3,12,30,-1.4000000000000001,3
2024,1,3,13,30,0.7000000000000001,147
2024,1,3,14,30,2.9000000000000004,290
2024,1,3,15,30,4.4,398
2024,1,3,16,30,5.2,456
2024,1,3,17,30,5.6000000000000005,455
2024,1,3,18,30,5.5,390
2024,1,3,19,30,4.800000000000001,239
2024,1,3,20,30,2.8000000000000003,52
2024,1,3,21,30,1.1,12
2024,1,3,22,30,0.7000000000000001,0
2024,1,3,23,30,0.7000000000000001,0
2024,1,4,0,30,0.9,0
2024,1,4,1,30,1.1,0
2024,1,4,2,30,1.1,0
2024,1,4,3,30,1,0
2024,1,4,4,30,0.9,0
2024,1,4,5,30,0.8,0
2024,1,4,6,30,0.7000000000000001,0
2024,1,4,7,30,0.6000000000000001,0
2024,1,4,8,30,0.5,0
2024,1,4,9,30,0.30000000000000004,0
2024,1,4,10,30,0.1,0
2024,1,4,11,30,0.1,0
2024,1,4,12,30,0.9,9
2024,1,4,13,30,2.5,30
2024,1,4,14,30,4.2,93
2024,1,4,15,30,5.300000000000001,112
2024,1,4,16,30,5.6000000000000005,121
2024,1,4,17,30,5.5,140
2024,1,4,18,30,4.9,125
2024,1,4,19,30,3.7,197
2024,1,4,20,30,2.1,63
2024,1,4,21,30,0.6000000000000001,22
2024,1,4,22,30,-0.4,0
2024,1,4,23,30,-1.2000000000000002,0
2024,1,5,0,30,-2.1,0
2024,1,5,1,30,-2.8000000000000003,0
2024,1,5,2,30,-3.3000000000000003,0
2024,1,5,3,30,-3.6,0
2024,1,5,4,30,-3.9000000000000004,0
2024,1,5,5,30,-4.1000000000000005,0
2024,1,5,6,30,-4.1000000000000005,0
2024,1,5,7,30,-4,0
2024,1,5,8,30,-3.9000000000000004,0
2024,1,5,9,30,-3.9000000000000004,0
2024,1,5,10,30,-4.1000000000000005,0
2024,1,5,11,30,-4.1000000000000005,0
2024,1,5,12,30,-3.2,16
2024,1,5,13,30,-1.7000000000000002,154
2024,1,5,14,30,-0.5,302
2024,1,5,15,30,0.6000000000000001,415
2024,1,5,16,30,1.5,476
2024,1,5,17,30,2.1,474
2024,1,5,18,30,2.4000000000000004,419
2024,1,5,19,30,1.9000000000000001,311
2024,1,5,20,30,0,165
2024,1,5,21,30,-1.7000000000000002,20
2024,1,5,22,30,-2.1,0
2024,1,5,23,30,-2.1,0
2024,1,6,0,30,-2.1,0
2024,1,6,1,30,-2.3000000000000003,0
2024,1,6,2,30,-2.5,0
2024,1,6,3,30,-2.6,0
2024,1,6,4,30,-2.5,0
2024,1,6,5,30,-2.3000000000000003,0
2024,1,6,6,30,-2.2,0
2024,1,6,7,30,-2.1,0
2024,1,6,8,30,-1.6,0
2024,1,6,9,30,-1.2000000000000002,0
2024,1,6,10,30,-1.1,0
2024,1,6,11,30,-0.9,0
2024,1,6,12,30,-0.6000000000000001,3
2024,1,6,13,30,0,41
2024,1,6,14,30,0.6000000000000001,62
2024,1,6,15,30,1.2000000000000002,74
2024,1,6,16,30,1.8,97
2024,1,6,17,30,2.1,91
2024,1,6,18,30,2,39
2024,1,6,19,30,1.8,14
2024,1,6,20,30,1.7000000000000002,9
2024,1,6,21,30,1.7000000000000002,2
2024,1,6,22,30,2,0
2024,1,6,23,30,2.3000000000000003,0
2024,1,7,0,30,2.5,0
2024,1,7,1,30,2.4000000000000004,0
2024,1,7,2,30,2.2,0
2024,1,7,3,30,2,0
2024,1,7,4,30,2,0
2024,1,7,5,30,1.8,0
2024,1,7,6,30,1.6,0
2024,1,7,7,30,1.5,0
2024,1,7,8,30,1.4000000000000001,0
2024,1,7,9,30,1.3,0
2024,1,7,10,30,1.3,0
2024,1,7,11,30,1.3,0
2024,1,7,12,30,1.3,7
2024,1,7,13,30,1.3,26
2024,1,7,14,30,1.6,14
2024,1,7,15,30,1.9000000000000001,70
2024,1,7,16,30,2.2,80
2024,1,7,17,30,2.6,328
2024,1,7,18,30,2.8000000000000003,97
2024,1,7,19,30,2.6,40
2024,1,7,20,30,2,39
2024,1,7,21,30,1.3,8
2024,1,7,22,30,0.8,0
2024,1,7,23,30,0.5,0
2024,1,8,0,30,0,0
2024,1,8,1,30,-0.5,0
2024,1,8,2,30,-1.1,0
2024,1,8,3,30,-1.6,0
2024,1,8,4,30,-1.6,0
2024,1,8,5,30,-1.5,0
2024,1,8,6,30,-1.4000000000000001,0
2024,1,8,7,30,-1.4000000000000001,0
2024,1,8,8,30,-1.6,0
2024,1,8,9,30,-1.8,0
2024,1,8,10,30,-2.1,0
2024,1,8,11,30,-2.3000000000000003,0
2024,1,8,12,30,-1.3,16
2024,1,8,13,30,0.8,153
2024,1,8,14,30,2.4000000000000004,301
2024,1,8,15,30,3.4000000000000004,415
2024,1,8,16,30,4.1000000000000005,477
2024,1,8,17,30,4.6000000000000005,481
2024,1,8,18,30,4.800000000000001,427
2024,1,8,19,30,4.4,320
2024,1,8,20,30,3.5,174
2024,1,8,21,30,2.4000000000000004,27
2024,1,8,22,30,2,0
2024,1,8,23,30,2.2,0
2024,1,9,0,30,2.3000000000000003,0
2024,1,9,1,30,1.9000000000000001,0
2024,1,9,2,30,1.3,0
2024,1,9,3,30,1.1,0
2024,1,9,4,30,1,0
2024,1,9,5,30,0.30000000000000004,0
2024,1,9,6,30,-0.5,0
2024,1,9,7,30,-0.30000000000000004,0
2024,1,9,8,30,0,0
2024,1,9,9,30,0.1,0
2024,1,9,10,30,0.4,0
2024,1,9,11,30,1.3,0
2024,1,9,12,30,2.1,15
2024,1,9,13,30,3,37
2024,1,9,14,30,3.9000000000000004,23
2024,1,9,15,30,4.4,19
2024,1,9,16,30,4.6000000000000005,19
2024,1,9,17,30,5.1000000000000005,34
2024,1,9,18,30,5.7,15
2024,1,9,19,30,6.7,10
2024,1,9,20,30,7.9,6
2024,1,9,21,30,9,17
2024,1,9,22,30,10,0
2024,1,9,23,30,11,0
2024,1,10,0,30,12,0
2024,1,10,1,30,12.8,0
2024,1,10,2,30,13.4,0
2024,1,10,3,30,13.8,0
2024,1,10,4,30,14,0
2024,1,10,5,30,13.9,0
2024,1,10,6,30,13.5,0
2024,1,10,7,30,12.600000000000001,0
2024,1,10,8,30,10.8,0
2024,1,10,9,30,8.6,0
2024,1,10,10,30,7,0
2024,1,10,11,30,6.300000000000001,0
2024,1,10,12,30,6.4,13
2024,1,10,13,30,6.9,68
2024,1,10,14,30,7.300000000000001,251
2024,1,10,15,30,7.6000000000000005,321
2024,1,10,16,30,7.7,349
2024,1,10,17,30,7.6000000000000005,220
2024,1,10,18,30,7.4,75
2024,1,10,19,30,7,37
2024,1,10,20,30,6.4,14
2024,1,10,21,30,5.6000000000000005,29
2024,1,10,22,30,5,0
2024,1,10,23,30,4.800000000000001,0
2024,1,11,0,30,4.6000000000000005,0
2024,1,11,1,30,4.2,0
2024,1,11,2,30,3.7,0
2024,1,11,3,30,3.2,0
2024,1,11,4,30,2.8000000000000003,0
2024,1,11,5,30,2.1,0
2024,1,11,6,30,1.3,0
2024,1,11,7,30,0.7000000000000001,0
2024,1,11,8,30,0.4,0
2024,1,11,9,30,0,0
2024,1,11,10,30,-0.4,0
2024,1,11,11,30,-0.7000000000000001,0
2024,1,11,12,30,0.4,4
2024,1,11,13,30,2.8000000000000003,26
2024,1,11,14,30,4.7,106
2024,1,11,15,30,5.800000000000001,97
2024,1,11,16,30,6.2,119
2024,1,11,17,30,6.6000000000000005,480
2024,1,11,18,30,6.800000000000001,427
2024,1,11,19,30,6.4,322
2024,1,11,20,30,4.800000000000001,178
2024,1,11,21,30,3.3000000000000003,33
2024,1,11,22,30,3.2,0
2024,1,11,23,30,3.4000000000000004,0
2024,1,12,0,30,3.4000000000000004,0
2024,1,12,1,30,3.5,0
2024,1,12,2,30,3.3000000000000003,0
2024,1,12,3,30,2.7,0
2024,1,12,4,30,2.1,0
2024,1,12,5,30,1.7000000000000002,0
2024,1,12,6,30,1.1,0
2024,1,12,7,30,0.30000000000000004,0
2024,1,12,8,30,-0.30000000000000004,0
2024,1,12,9,30,-0.7000000000000001,0
2024,1,12,10,30,-1.1,0
2024,1,12,11,30,-1.3,0
2024,1,12,12,30,0.4,9
2024,1,12,13,30,3,127
2024,1,12,14,30,5.300000000000001,300
2024,1,12,15,30,7,419
2024,1,12,16,30,7.800000000000001,355
2024,1,12,17,30,7.9,364
2024,1,12,18,30,7.4,383
2024,1,12,19,30,6.6000000000000005,166
2024,1,12,20,30,5.5,69
2024,1,12,21,30,4.7,19
2024,1,12,22,30,4.4,0
2024,1,12,23,30,4.5,0
2024,1,13,0,30,5.1000000000000005,0
2024,1,13,1,30,6.1000000000000005,0
2024,1,13,2,30,7.5,0
2024,1,13,3,30,8.700000000000001,0
2024,1,13,4,30,9.200000000000001,0
2024,1,13,5,30,9.700000000000001,0
2024,1,13,6,30,10.3,0
2024,1,13,7,30,10.700000000000001,0
2024,1,13,8,30,10.9,0
2024,1,13,9,30,10.5,0
2024,1,13,10,30,10.4,0
2024,1,13,11,30,10.8,0
2024,1,13,12,30,11.3,14
2024,1,13,13,30,11.9,121
2024,1,13,14,30,12.200000000000001,297
2024,1,13,15,30,11.700000000000001,105
2024,1,13,16,30,10.8,34
2024,1,13,17,30,9.5,65
2024,1,13,18,30,8.200000000000001,81
2024,1,13,19,30,6.5,143
2024,1,13,20,30,4.800000000000001,184
2024,1,13,21,30,3.3000000000000003,26
2024,1,13,22,30,2.4000000000000004,0
2024,1,13,23,30,1.6,0
2024,1,14,0,30,0.8,0
2024,1,14,1,30,0.1,0
2024,1,14,2,30,-0.4,0
2024,1,14,3,30,-0.8,0
2024,1,14,4,30,-1.1,0
2024,1,14,5,30,-1.3,0
2024,1,14,6,30,-1.5,0
2024,1,14,7,30,-1.6,0
2024,1,14,8,30,-1.7000000000000002,0
2024,1,14,9,30,-2,0
2024,1,14,10,30,-2.1,0
2024,1,14,11,30,-2.1,0
2024,1,14,12,30,-1.3,17
2024,1,14,13,30,0.6000000000000001,156
2024,1,14,14,30,2.7,252
2024,1,14,15,30,4.3,419
2024,1,14,16,30,5.300000000000001,148
2024,1,14,17,30,5.2,40
2024,1,14,18,30,3.7,67
2024,1,14,19,30,1.6,131
2024,1,14,20,30,-0.5,201
2024,1,14,21,30,-2.2,46
2024,1,14,22,30,-3.2,0
2024,1,14,23,30,-3.8000000000000003,0
2024,1,15,0,30,-4.1000000000000005,0
2024,1,15,1,30,-4.3,0
2024,1,15,2,30,-4.4,0
2024,1,15,3,30,-4.5,0
2024,1,15,4,30,-4.800000000000001,0
2024,1,15,5,30,-4.9,0
2024,1,15,6,30,-4.6000000000000005,0
2024,1,15,7,30,-4.2,0
2024,1,15,8,30,-4.1000000000000005,0
2024,1,15,9,30,-4,0
2024,1,15,10,30,-4,0
2024,1,15,11,30,-4,0
2024,1,15,12,30,-3.7,16
2024,1,15,13,30,-3,118
2024,1,15,14,30,-2,134
2024,1,15,15,30,-1.1,143
2024,1,15,16,30,-0.6000000000000001,164
2024,1,15,17,30,-0.4,126
2024,1,15,18,30,-0.6000000000000001,99
2024,1,15,19,30,-1.2000000000000002,60
2024,1,15,20,30,-1.8,42
2024,1,15,21,30,-2.1,37
2024,1,15,22,30,-2.2,0
2024,1,15,23,30,-2.3000000000000003,0
2024,1,16,0,30,-2.4000000000000004,0
2024,1,16,1,30,-2.4000000000000004,0
2024,1,16,2,30,-2.4000000000000004,0
2024,1,16,3,30,-2.4000000000000004,0
2024,1,16,4,30,-2.5,0
2024,1,16,5,30,-2.5,0
2024,1,16,6,30,-2.7,0
2024,1,16,7,30,-2.8000000000000003,0
2024,1,16,8,30,-2.7,0
2024,1,16,9,30,-2.6,0
2024,1,16,10,30,-2.3000000000000003,0
2024,1,16,11,30,-2.1,0
2024,1,16,12,30,-1.7000000000000002,13
2024,1,16,13,30,-1.2000000000000002,32
2024,1,16,14,30,-0.8,10
2024,1,16,15,30,-0.6000000000000001,34
2024,1,16,16,30,-0.7000000000000001,20
2024,1,16,17,30,-1.1,41
2024,1,16,18,30,-1.5,21
2024,1,16,19,30,-1.7000000000000002,31
2024,1,16,20,30,-1.7000000000000002,20
2024,1,16,21,30,-1.9000000000000001,40
2024,1,16,22,30,-2.2,0
2024,1,16,23,30,-2.7,0
2024,1,17,0,30,-3.4000000000000004,0
2024,1,17,1,30,-4.2,0
2024,1,17,2,30,-5,0
2024,1,17,3,30,-5.9,0
2024,1,17,4,30,-6.800000000000001,0
2024,1,17,5,30,-7.4,0
2024,1,17,6,30,-7.800000000000001,0
2024,1,17,7,30,-8.4,0
2024,1,17,8,30,-9,0
2024,1,17,9,30,-9.600000000000001,0
2024,1,17,10,30,-10.3,0
2024,1,17,11,30,-10.700000000000001,0
2024,1,17,12,30,-10,20
2024,1,17,13,30,-8.6,173
2024,1,17,14,30,-7.6000000000000005,333
2024,1,17,15,30,-6.6000000000000005,457
2024,1,17,16,30,-5.800000000000001,526
2024,1,17,17,30,-5.1000000000000005,534
2024,1,17,18,30,-4.800000000000001,480
2024,1,17,19,30,-4.800000000000001,370
2024,1,17,20,30,-5.6000000000000005,217
2024,1,17,21,30,-6.800000000000001,54
2024,1,17,22,30,-7.5,0
2024,1,17,23,30,-7.5,0
2024,1,18,0,30,-7.6000000000000005,0
2024,1,18,1,30,-7.800000000000001,0
2024,1,18,2,30,-8.200000000000001,0
2024,1,18,3,30,-8.6,0
2024,1,18,4,30,-8.8,0
2024,1,18,5,30,-8.9,0
2024,1,18,6,30,-8.8,0
2024,1,18,7,30,-8.5,0
2024,1,18,8,30,-7.9,0
2024,1,18,9,30,-7.300000000000001,0
2024,1,18,10,30,-6.7,0
2024,1,18,11,30,-6.2,0
2024,1,18,12,30,-5.4,15
2024,1,18,13,30,-4.3,44
2024,1,18,14,30,-3.3000000000000003,47
2024,1,18,15,30,-2.5,135
2024,1,18,16,30,-1.9000000000000001,175
2024,1,18,17,30,-1.5,266
2024,1,18,18,30,-1.2000000000000002,261
2024,1,18,19,30,-1.1,240
2024,1,18,20,30,-1.7000000000000002,82
2024,1,18,21,30,-2.3000000000000003,42
2024,1,18,22,30,-2.4000000000000004,0
2024,1,18,23,30,-2.3000000000000003,0
2024,1,19,0,30,-2.2,0
2024,1,19,1,30,-2,0
2024,1,19,2,30,-2.2,0
2024,1,19,3,30,-2.5,0
2024,1,19,4,30,-2.8000000000000003,0
2024,1,19,5,30,-3,0
2024,1,19,6,30,-3,0
2024,1,19,7,30,-2.9000000000000004,0
2024,1,19,8,30,-2.8000000000000003,0
2024,1,19,9,30,-2.9000000000000004,0
2024,1,19,10,30,-2.9000000000000004,0
2024,1,19,11,30,-2.8000000000000003,0
2024,1,19,12,30,-2.5,3
2024,1,19,13,30,-2,38
2024,1,19,14,30,-1.6,170
2024,1,19,15,30,-1.5,35
2024,1,19,16,30,-1.5,125
2024,1,19,17,30,-1.6,102
2024,1,19,18,30,-1.8,119
2024,1,19,19,30,-2,68
2024,1,19,20,30,-2.4000000000000004,56
2024,1,19,21,30,-2.9000000000000004,7
2024,1,19,22,30,-3.5,0
2024,1,19,23,30,-4,0
2024,1,20,0,30,-4.2,0
2024,1,20,1,30,-4.4,0
2024,1,20,2,30,-4.5,0
2024,1,20,3,30,-4.6000000000000005,0
2024,1,20,4,30,-5.2,0
2024,1,20,5,30,-6.300000000000001,0
2024,1,20,6,30,-7.4,0
2024,1,20,7,30,-8.5,0
2024,1,20,8,30,-9.5,0
2024,1,20,9,30,-10.200000000000001,0
2024,1,20,10,30,-10.600000000000001,0
2024,1,20,11,30,-10.700000000000001,0
2024,1,20,12,30,-9.4,23
2024,1,20,13,30,-7.300000000000001,177
2024,1,20,14,30,-6.300000000000001,338
2024,1,20,15,30,-5.9,462
2024,1,20,16,30,-5.6000000000000005,533
2024,1,20,17,30,-5.6000000000000005,542
2024,1,20,18,30,-5.6000000000000005,488
2024,1,20,19,30,-5.9,326
2024,1,20,20,30,-6.300000000000001,91
2024,1,20,21,30,-6.800000000000001,59
2024,1,20,22,30,-7.1000000000000005,0
2024,1,20,23,30,-7.300000000000001,0
2024,1,21,0,30,-7.300000000000001,0
2024,1,21,1,30,-7.300000000000001,0
2024,1,21,2,30,-7.300000000000001,0
2024,1,21,3,30,-7.300000000000001,0
2024,1,21,4,30,-7.2,0
2024,1,21,5,30,-7.2,0
2024,1,21,6,30,-7.1000000000000005,0
2024,1,21,7,30,-7,0
2024,1,21,8,30,-6.9,0
2024,1,21,9,30,-6.9,0
2024,1,21,10,30,-7,0
2024,1,21,11,30,-7.2,0
2024,1,21,12,30,-6.9,25
2024,1,21,13,30,-6.1000000000000005,180
2024,1,21,14,30,-5.1000000000000005,342
2024,1,21,15,30,-4.1000000000000005,467
2024,1,21,16,30,-3.2,537
2024,1,21,17,30,-2.4000000000000004,547
2024,1,21,18,30,-1.9000000000000001,494
2024,1,21,19,30,-1.9000000000000001,384
2024,1,21,20,30,-2.7,231
2024,1,21,21,30,-4.1000000000000005,65
2024,1,21,22,30,-5.5,0
2024,1,21,23,30,-6.4,0
2024,1,22,0,30,-7,0
2024,1,22,1,30,-7.5,0
2024,1,22,2,30,-8,0
2024,1,22,3,30,-8.4,0
2024,1,22,4,30,-8.6,0
2024,1,22,5,30,-8.700000000000001,0
2024,1,22,6,30,-8.8,0
2024,1,22,7,30,-8.9,0
2024,1,22,8,30,-8.9,0
2024,1,22,9,30,-9,0
2024,1,22,10,30,-8.9,0
2024,1,22,11,30,-8.700000000000001,0
2024,1,22,12,30,-7.4,25
2024,1,22,13,30,-4.800000000000001,177
2024,1,22,14,30,-2.2,337
2024,1,22,15,30,-0.5,461
2024,1,22,16,30,0.30000000000000004,383
2024,1,22,17,30,0.8,392
2024,1,22,18,30,1,432
2024,1,22,19,30,0.8,356
2024,1,22,20,30,0,94
2024,1,22,21,30,-0.6000000000000001,61
2024,1,22,22,30,-1.1,0
2024,1,22,23,30,-1.6,0
2024,1,23,0,30,-2.3000000000000003,0
2024,1,23,1,30,-3.1,0
2024,1,23,2,30,-3.5,0
2024,1,23,3,30,-3.7,0
2024,1,23,4,30,-3.7,0
2024,1,23,5,30,-3.8000000000000003,0
2024,1,23,6,30,-3.9000000000000004,0
2024,1,23,7,30,-4.1000000000000005,0
2024,1,23,8,30,-4.3,0
2024,1,23,9,30,-4.5,0
2024,1,23,10,30,-4.4,0
2024,1,23,11,30,-3.7,0
2024,1,23,12,30,-2,11
2024,1,23,13,30,0.2,33
2024,1,23,14,30,1.3,103
2024,1,23,15,30,1.8,183
2024,1,23,16,30,2.1,188
2024,1,23,17,30,2.5,207
2024,1,23,18,30,2.8000000000000003,233
2024,1,23,19,30,3,139
2024,1,23,20,30,2.8000000000000003,68
2024,1,23,21,30,2.1,49
2024,1,23,22,30,1.2000000000000002,0
2024,1,23,23,30,0.4,0
2024,1,24,0,30,0,0
2024,1,24,1,30,0.1,0
2024,1,24,2,30,0.2,0
2024,1,24,3,30,0.5,0
2024,1,24,4,30,0.8,0
2024,1,24,5,30,0.9,0
2024,1,24,6,30,1,0
2024,1,24,7,30,1.1,0
2024,1,24,8,30,1.3,0
2024,1,24,9,30,1.5,0
2024,1,24,10,30,1.8,0
2024,1,24,11,30,2,0
2024,1,24,12,30,2.5,20
2024,1,24,13,30,2.9000000000000004,33
2024,1,24,14,30,3.2,51
2024,1,24,15,30,3.4000000000000004,65
2024,1,24,16,30,3.5,100
2024,1,24,17,30,3.6,82
2024,1,24,18,30,3.5,50
2024,1,24,19,30,3.1,36
2024,1,24,20,30,2.8000000000000003,10
2024,1,24,21,30,2.7,60
2024,1,24,22,30,2.5,0
2024,1,24,23,30,2.1,0
2024,1,25,0,30,2.1,0
2024,1,25,1,30,2.2,0
2024,1,25,2,30,2.3000000000000003,0
2024,1,25,3,30,2.5,0
2024,1,25,4,30,2.7,0
2024,1,25,5,30,3.1,0
2024,1,25,6,30,3.2,0
2024,1,25,7,30,3.3000000000000003,0
2024,1,25,8,30,3.6,0
2024,1,25,9,30,3.4000000000000004,0
2024,1,25,10,30,3.1,0
2024,1,25,11,30,3.1,0
2024,1,25,12,30,3.3000000000000003,21
2024,1,25,13,30,3.9000000000000004,33
2024,1,25,14,30,4.9,66
2024,1,25,15,30,6.4,124
2024,1,25,16,30,6.9,231
2024,1,25,17,30,6.6000000000000005,272
2024,1,25,18,30,6.4,130
2024,1,25,19,30,6.2,103
2024,1,25,20,30,5.5,35
2024,1,25,21,30,4.6000000000000005,59
2024,1,25,22,30,4.3,0
2024,1,25,23,30,4.4,0
2024,1,26,0,30,4.7,0
2024,1,26,1,30,4.9,0
2024,1,26,2,30,5,0
2024,1,26,3,30,5.2,0
2024,1,26,4,30,5.300000000000001,0
2024,1,26,5,30,5.2,0
2024,1,26,6,30,5,0
2024,1,26,7,30,4.7,0
2024,1,26,8,30,4.5,0
2024,1,26,9,30,4.4,0
2024,1,26,10,30,4.5,0
2024,1,26,11,30,4.7,0
2024,1,26,12,30,5.2,24
2024,1,26,13,30,6.1000000000000005,119
2024,1,26,14,30,7,89
2024,1,26,15,30,7.6000000000000005,437
2024,1,26,16,30,8.200000000000001,463
2024,1,26,17,30,8.6,509
2024,1,26,18,30,8.700000000000001,403
2024,1,26,19,30,8.200000000000001,370
2024,1,26,20,30,7.4,216
2024,1,26,21,30,6.6000000000000005,68
2024,1,26,22,30,5.6000000000000005,0
2024,1,26,23,30,4.7,0
2024,1,27,0,30,4.6000000000000005,0
2024,1,27,1,30,5,0
2024,1,27,2,30,5.2,0
2024,1,27,3,30,4.7,0
2024,1,27,4,30,3.7,0
2024,1,27,5,30,2.4000000000000004,0
2024,1,27,6,30,1.3,0
2024,1,27,7,30,0.5,0
2024,1,27,8,30,0,0
2024,1,27,9,30,-0.30000000000000004,0
2024,1,27,10,30,-0.5,0
2024,1,27,11,30,0.1,0
2024,1,27,12,30,1.6,26
2024,1,27,13,30,3.7,134
2024,1,27,14,30,5.7,174
2024,1,27,15,30,7.1000000000000005,241
2024,1,27,16,30,7.7,156
2024,1,27,17,30,7.9,79
2024,1,27,18,30,7.9,122
2024,1,27,19,30,7.7,94
2024,1,27,20,30,6.800000000000001,55
2024,1,27,21,30,5.300000000000001,45
2024,1,27,22,30,3.7,0
2024,1,27,23,30,2.5,0
2024,1,28,0,30,2.3000000000000003,0
2024,1,28,1,30,2.6,0
2024,1,28,2,30,2.7,0
2024,1,28,3,30,2.7,0
2024,1,28,4,30,2.7,0
2024,1,28,5,30,2.8000000000000003,0
2024,1,28,6,30,2.9000000000000004,0
2024,1,28,7,30,3.2,0
2024,1,28,8,30,3.2,0
2024,1,28,9,30,2.7,0
2024,1,28,10,30,2.2,0
2024,1,28,11,30,2,0
2024,1,28,12,30,2,23
2024,1,28,13,30,2.1,10
2024,1,28,14,30,2.3000000000000003,111
2024,1,28,15,30,2.3000000000000003,442
2024,1,28,16,30,2.3000000000000003,511
2024,1,28,17,30,2.2,522
2024,1,28,18,30,2.1,474
2024,1,28,19,30,2,316
2024,1,28,20,30,1.7000000000000002,232
2024,1,28,21,30,1.5,75
2024,1,28,22,30,1.5,0
2024,1,28,23,30,1.5,0
2024,1,29,0,30,1.6,0
2024,1,29,1,30,1.5,0
2024,1,29,2,30,1.4000000000000001,0
2024,1,29,3,30,1.2000000000000002,0
2024,1,29,4,30,1.2000000000000002,0
2024,1,29,5,30,1.2000000000000002,0
2024,1,29,6,30,1.3,0
2024,1,29,7,30,1.3,0
2024,1,29,8,30,1.3,0
2024,1,29,9,30,1.2000000000000002,0
2024,1,29,10,30,1.2000000000000002,0
2024,1,29,11,30,1.1,0
2024,1,29,12,30,1.4000000000000001,18
2024,1,29,13,30,2.1,81
2024,1,29,14,30,2.8000000000000003,104
2024,1,29,15,30,3.4000000000000004,97
2024,1,29,16,30,4,140
2024,1,29,17,30,4.2,139
2024,1,29,18,30,4.1000000000000005,112
2024,1,29,19,30,3.7,71
2024,1,29,20,30,3,24
2024,1,29,21,30,2.1,43
2024,1,29,22,30,1.3,0
2024,1,29,23,30,0.4,0
2024,1,30,0,30,-0.7000000000000001,0
2024,1,30,1,30,-1.7000000000000002,0
2024,1,30,2,30,-2.1,0
2024,1,30,3,30,-2.3000000000000003,0
2024,1,30,4,30,-2.6,0
2024,1,30,5,30,-2.8000000000000003,0
2024,1,30,6,30,-3,0
2024,1,30,7,30,-3,0
